,open-1,open-2,open-3,pctchg-1,pctchg-2,pctchg-3,vol-1,vol-2,vol-3,name-1,name-2,name-3,industry-1,industry-2,industry-3,pctchg-0
20190213,4.08,4.04,4.11,-1.2225,0.4914,-0.489,1114879.21,791510.11,771131.23,0.0,0.0,0.0,0.7934204699999999,0.7555061116,0.6948965767214286,0.7426
20190214,4.04,4.08,4.04,0.7426,-1.2225,0.4914,1069897.5,1114879.21,791510.11,0.0,0.0,0.0,0.8291831134100649,0.7934204699999999,0.7555061116,-0.4914
20190215,4.05,4.04,4.08,-0.4914,0.7426,-1.2225,576577.61,1069897.5,1114879.21,0.0,0.0,0.0,0.8358424034714285,0.8291831134100649,0.7934204699999999,-1.4815
20190218,4.05,4.05,4.04,-1.4815,-0.4914,0.7426,643110.64,576577.61,1069897.5,0.0,0.0,0.0,0.6382877996718831,0.7002069557680518,0.8184539606412338,0.7519
20190219,4.0,4.05,4.05,0.7519,-1.4815,-0.4914,1056324.73,643110.64,576577.61,0.0,0.0,0.0,0.6062899217527272,0.6382877996718831,0.7002069557680518,0.2488
20190220,4.02,4.0,4.05,0.2488,0.7519,-1.4815,1205298.42,1056324.73,643110.64,0.0,0.0,0.0,0.6132601773644974,0.6062899217527272,0.6382877996718831,0.4963
20190221,4.03,4.02,4.0,0.4963,0.2488,0.7519,1004732.56,1205298.42,1056324.73,0.0393569,0.0,0.0,0.6175335598461998,0.6132601773644974,0.6062899217527272,-0.7407
20190222,4.05,4.03,4.02,-0.7407,0.4963,0.2488,696269.11,1004732.56,1205298.42,0.038963331000000004,0.0393569,0.0,0.6210192804684295,0.6175335598461998,0.6132601773644974,0.995
20190225,4.02,4.05,4.03,0.995,-0.7407,0.4963,859746.67,696269.11,1004732.56,0.033059796,0.035814779000000005,0.037782624,0.6338926173629708,0.6435729288726282,0.6120298488615691,5.665
20190226,4.07,4.02,4.05,5.665,0.995,-0.7407,2504026.96,859746.67,696269.11,0.14692837499999997,0.033059796,0.035814779000000005,0.6689198820735053,0.6338926173629708,0.6435729288726282,-2.7972
20190227,4.25,4.07,4.02,-2.7972,5.665,0.995,2081440.12,2504026.96,859746.67,0.255110609,0.14692837499999997,0.033059796,0.6830698291288752,0.6689198820735053,0.6338926173629708,2.1583
20190228,4.18,4.25,4.07,2.1583,-2.7972,5.665,2402451.62,2081440.12,2504026.96,0.24533503499999998,0.255110609,0.14692837499999997,0.6896004665364623,0.6830698291288752,0.6689198820735053,-0.7042
20190301,4.25,4.18,4.25,-0.7042,2.1583,-2.7972,1228349.22,2402451.62,2081440.12,0.23015039699999998,0.24533503499999998,0.255110609,0.6734194941214435,0.6896004665364623,0.6830698291288752,4.0189
20190304,4.25,4.25,4.18,4.0189,-0.7042,2.1583,1868089.42,1228349.22,2402451.62,0.160407048,0.183553929,0.20955669500000002,0.5363870363233567,0.6310755478668659,0.7012631181166422,2.0455
