,close-1,close-2,close-3,pctchg-1,pctchg-2,pctchg-3,vol-1,vol-2,vol-3,name-1,name-2,name-3,industry-1,industry-2,industry-3,pctchg-0
20190110,12.14,11.99,12.16,1.251,-1.398,-0.5724,640844.06,432135.9,533576.22,0.116609304,0.13322214000000002,0.146444964,0.7184528533325678,0.6757281047339326,0.603759981827087,-1.1532
20190111,12.0,12.14,11.99,-1.1532,1.251,-1.398,388899.83,640844.06,432135.9,0.096606456,0.116609304,0.13322214000000002,0.729810981473025,0.7184528533325678,0.6757281047339326,-0.0833
20190114,11.99,12.0,12.14,-0.0833,-1.1532,1.251,459694.51,388899.83,640844.06,0.01625784,0.04643072399999999,0.07321359599999998,0.6643939860182464,0.6786563903025659,0.6867177618812784,-1.8349
20190115,11.77,11.99,12.0,-1.8349,-0.0833,-1.1532,485894.12,459694.51,388899.83,0.012955466249999999,0.01625784,0.04643072399999999,0.6716028441556303,0.6643939860182464,0.6786563903025659,-0.7647
20190116,11.68,11.77,11.99,-0.7647,-1.8349,-0.0833,1101272.36,485894.12,459694.51,0.117608485,0.012955466249999999,0.01625784,0.6886671938270971,0.6716028441556303,0.6643939860182464,1.5411
20190117,11.86,11.68,11.77,1.5411,-0.7647,-1.8349,592800.58,1101272.36,485894.12,0.18488013674999998,0.117608485,0.012955466249999999,0.6835761925683882,0.6886671938270971,0.6716028441556303,-0.7589
20190118,11.77,11.86,11.68,-0.7589,1.5411,-0.7647,446021.76,592800.58,1101272.36,0.17607293925,0.18488013674999998,0.117608485,0.6931808208916674,0.6835761925683882,0.6886671938270971,2.5489
20190121,12.07,11.77,11.86,2.5489,-0.7589,1.5411,599464.14,446021.76,592800.58,0.14239439850000002,0.15724334325,0.1684695235,0.7286354056250578,0.7154968875377098,0.7083850518512855,-0.2486
20190122,12.04,12.07,11.77,-0.2486,2.5489,-0.7589,578158.49,599464.14,446021.76,0.12392268925,0.14239439850000002,0.15724334325,0.7416301133391795,0.7286354056250578,0.7154968875377098,0.0831
20190123,12.05,12.04,12.07,0.0831,-0.2486,2.5489,596990.95,578158.49,599464.14,0.217908153,0.12392268925,0.14239439850000002,0.7585691827819234,0.7416301133391795,0.7286354056250578,-1.1618
20190124,11.91,12.05,12.04,-1.1618,0.0831,-0.2486,354312.7,596990.95,578158.49,0.274075102875,0.217908153,0.12392268925,0.780546638578274,0.7585691827819234,0.7416301133391795,0.2519
20190125,11.94,11.91,12.05,0.2519,-1.1618,0.0831,347617.6,354312.7,596990.95,0.24042225212499996,0.274075102875,0.217908153,0.8058266239308757,0.780546638578274,0.7585691827819234,3.0151
20190128,12.3,11.94,11.91,3.0151,0.2519,-1.1618,869353.12,347617.6,354312.7,0.156817742625,0.17307808612500003,0.19916413837500002,0.8230639994682047,0.7935630790185991,0.8017041350712344,-0.4878
20190129,12.24,12.3,11.94,-0.4878,3.0151,0.2519,455277.54,869353.12,347617.6,0.136574900625,0.156817742625,0.17307808612500003,0.7976409731847901,0.8230639994682047,0.7935630790185991,2.8595
20190130,12.59,12.24,12.3,2.8595,-0.4878,3.0151,732931.64,455277.54,869353.12,0.112349560125,0.136574900625,0.156817742625,0.8029641665245516,0.7976409731847901,0.8230639994682047,0.8737
20190131,12.7,12.59,12.24,0.8737,2.8595,-0.4878,897206.65,732931.64,455277.54,0.10104672112499999,0.112349560125,0.136574900625,0.8176507812821779,0.8029641665245516,0.7976409731847901,1.4173
20190201,12.88,12.7,12.59,1.4173,0.8737,2.8595,632213.4,897206.65,732931.64,0.19680083362499998,0.10104672112499999,0.112349560125,0.8020898308121976,0.8176507812821779,0.8029641665245516,-0.0776
20190211,12.87,12.88,12.7,-0.0776,1.4173,0.8737,687435.7,632213.4,897206.65,0.011290272,0.03757235249999999,0.06415129199999998,0.6688280905455074,0.6512874831059956,0.6861527749022615,-0.0777
20190212,12.86,12.87,12.88,-0.0777,-0.0776,1.4173,645343.77,687435.7,632213.4,0.0089969355,0.011290272,0.03757235249999999,0.7018805269784286,0.6688280905455074,0.6512874831059956,0.0778
20190213,12.87,12.86,12.87,0.0778,-0.0777,-0.0776,580779.91,645343.77,687435.7,0.136065003,0.0089969355,0.011290272,0.7201909749579887,0.7018805269784286,0.6688280905455074,3.1857
20190214,13.28,12.87,12.86,3.1857,0.0778,-0.0777,840461.55,580779.91,645343.77,0.13176888225,0.136065003,0.0089969355,0.7106281847968672,0.7201909749579887,0.7018805269784286,0.753
20190215,13.38,13.28,12.87,0.753,3.1857,0.0778,717020.51,840461.55,580779.91,0.12452565599999998,0.13176888225,0.136065003,0.7174913245051693,0.7106281847968672,0.7201909749579887,-5.3064
20190218,12.67,13.38,13.28,-5.3064,0.753,3.1857,1105551.44,717020.51,840461.55,0.17917321274999998,0.19340647875,0.20333946975,0.7306135884813159,0.7414743099554112,0.7345248384341448,2.2099
20190219,12.95,12.67,13.38,2.2099,-5.3064,0.753,991748.24,1105551.44,717020.51,0.16063967175,0.17917321274999998,0.19340647875,0.7431351805702796,0.7306135884813159,0.7414743099554112,-1.2355
20190220,12.79,12.95,12.67,-1.2355,2.2099,-5.3064,1184059.06,991748.24,1105551.44,0.13780585574999998,0.16063967175,0.17917321274999998,0.7370321029485255,0.7431351805702796,0.7306135884813159,2.7365
20190221,13.14,12.79,12.95,2.7365,-1.2355,2.2099,1409715.46,1184059.06,991748.24,0.11067176474999998,0.13780585574999998,0.16063967175,0.6909825141805589,0.7370321029485255,0.7431351805702796,-2.1309
20190222,12.86,13.14,12.79,-2.1309,2.7365,-1.2355,920373.24,1409715.46,1184059.06,0.07923739875,0.11067176474999998,0.13780585574999998,0.6429021793883368,0.6909825141805589,0.7370321029485255,0.2333
20190225,12.89,12.86,13.14,0.2333,-2.1309,2.7365,864890.95,920373.24,1409715.46,0.016206909749999995,0.03070782899999999,0.043502757749999996,0.6950791129646998,0.6778070540784213,0.6404593257577289,5.6633
20190226,13.62,12.89,12.86,5.6633,0.2333,-2.1309,2168062.49,864890.95,920373.24,0.0,0.016206909749999995,0.03070782899999999,0.7240874221162072,0.6950791129646998,0.6778070540784213,-2.8634
20190227,13.23,13.62,12.89,-2.8634,5.6633,0.2333,1969378.4,2168062.49,864890.95,0.0,0.0,0.016206909749999995,0.7349953187649156,0.7240874221162072,0.6950791129646998,0.5291
20190228,13.3,13.23,13.62,0.5291,-2.8634,5.6633,1479286.6,1969378.4,2168062.49,0.0,0.0,0.0,0.7312089179389194,0.7349953187649156,0.7240874221162072,-0.6767
20190301,13.21,13.3,13.23,-0.6767,0.5291,-2.8634,1220319.53,1479286.6,1969378.4,0.0,0.0,0.0,0.7359978929329416,0.7312089179389194,0.7349953187649156,1.0598
20190304,13.35,13.21,13.3,1.0598,-0.6767,0.5291,1224367.85,1220319.53,1479286.6,0.0,0.0,0.0,0.7259790995259061,0.692402798236261,0.7019113570055847,4.1199
20190305,13.9,13.35,13.21,4.1199,1.0598,-0.6767,2891193.08,1224367.85,1220319.53,0.07738400999999999,0.0,0.0,0.7519795980421089,0.7259790995259061,0.692402798236261,1.8705
20190306,14.16,13.9,13.35,1.8705,4.1199,1.0598,1802566.24,2891193.08,1224367.85,0.19301361989999996,0.07738400999999999,0.0,0.7267484691877298,0.7519795980421089,0.7259790995259061,-1.2006
20190307,13.99,14.16,13.9,-1.2006,1.8705,4.1199,1238906.6,1802566.24,2891193.08,0.31103651509999997,0.19301361989999996,0.07738400999999999,0.7187707759121619,0.7267484691877298,0.7519795980421089,-3.2881
20190308,13.53,13.99,14.16,-3.2881,-1.2006,1.8705,1662140.35,1238906.6,1802566.24,0.39741096659999997,0.31103651509999997,0.19301361989999996,0.6957617595899634,0.7187707759121619,0.7267484691877298,-3.6216
20190311,13.04,13.53,13.99,-3.6216,-3.2881,-1.2006,1545610.41,1662140.35,1238906.6,0.3972195483,0.4317086969,0.4564946015,0.6865662297287968,0.7031452341023662,0.6988839029948342,-0.0767
20190312,13.03,13.04,13.53,-0.0767,-3.6216,-3.2881,1576937.38,1545610.41,1662140.35,0.3530271557,0.3972195483,0.4317086969,0.6605458901314895,0.6865662297287968,0.7031452341023662,0.0
20190313,13.03,13.03,13.04,0.0,-0.0767,-3.6216,1272280.55,1576937.38,1545610.41,0.2991315191,0.3530271557,0.3972195483,0.6759824278622089,0.6605458901314895,0.6865662297287968,1.6884
20190314,13.25,13.03,13.03,1.6884,0.0,-0.0767,1745308.12,1272280.55,1576937.38,0.23553263849999997,0.2991315191,0.3530271557,0.671719593900955,0.6759824278622089,0.6605458901314895,0.0
20190315,13.25,13.25,13.03,0.0,1.6884,0.0,1229837.93,1745308.12,1272280.55,0.16223051389999998,0.23553263849999997,0.2991315191,0.6454443165277278,0.671719593900955,0.6759824278622089,4.0
20190318,13.78,13.25,13.25,4.0,0.0,1.6884,1839419.26,1229837.93,1745308.12,0.09451659949999998,0.1261038216,0.09547578739999997,0.6589415905345378,0.6485230603617648,0.6509048291339561,4.4993
20190319,14.4,13.78,13.25,4.4993,4.0,0.0,2123305.99,1839419.26,1229837.93,0.127529031,0.09451659949999998,0.1261038216,0.6302565455780672,0.6589415905345378,0.6485230603617648,-1.1111
