,close-1,close-2,close-3,pctchg-1,pctchg-2,pctchg-3,vol-1,vol-2,vol-3,name-1,name-2,name-3,industry-1,industry-2,industry-3,pctchg-0
20190110,17.65,17.64,17.62,0.0567,0.1135,1.4393,159269.27,127685.59,231667.57,0.0,0.0,0.0,0.7184528533325678,0.6757281047339326,0.603759981827087,-1.3598
20190111,17.41,17.65,17.64,-1.3598,0.0567,0.1135,107226.29,159269.27,127685.59,0.12197869999999997,0.0,0.0,0.729810981473025,0.7184528533325678,0.6757281047339326,1.5508
20190114,17.68,17.41,17.65,1.5508,-1.3598,0.0567,107053.77,107226.29,159269.27,0.11100061699999998,0.11709955199999997,0.12075891299999997,0.6643939860182464,0.6786563903025659,0.6867177618812784,-1.6403
20190115,17.39,17.68,17.41,-1.6403,1.5508,-1.3598,99122.68,107053.77,107226.29,0.233272608,0.11100061699999998,0.11709955199999997,0.6716028441556303,0.6643939860182464,0.6786563903025659,2.0127
20190116,17.74,17.39,17.68,2.0127,-1.6403,1.5508,149444.39,99122.68,107053.77,0.22098641999999996,0.233272608,0.11100061699999998,0.6886671938270971,0.6716028441556303,0.6643939860182464,-0.1691
20190117,17.71,17.74,17.39,-0.1691,2.0127,-1.6403,94531.06,149444.39,99122.68,0.20364444799999998,0.22098641999999996,0.233272608,0.6835761925683882,0.6886671938270971,0.6716028441556303,2.3151
20190118,18.12,17.71,17.74,2.3151,-0.1691,2.0127,388623.19,94531.06,149444.39,0.23206622887499997,0.20364444799999998,0.22098641999999996,0.6931808208916674,0.6835761925683882,0.6886671938270971,1.4901
20190121,18.39,18.12,17.71,1.4901,2.3151,-0.1691,193926.02,388623.19,94531.06,0.12996449855625,0.17007058339999997,0.20410449350624998,0.7286354056250578,0.7154968875377098,0.7083850518512855,-0.0544
20190122,18.38,18.39,18.12,-0.0544,1.4901,2.3151,129802.81,193926.02,388623.19,0.10940176597500001,0.12996449855625,0.17007058339999997,0.7416301133391795,0.7286354056250578,0.7154968875377098,-0.9249
20190123,18.21,18.38,18.39,-0.9249,-0.0544,1.4901,157190.49,129802.81,193926.02,0.08520643265624997,0.10940176597500001,0.12996449855625,0.7585691827819234,0.7416301133391795,0.7286354056250578,0.8786
20190124,18.37,18.21,18.38,0.8786,-0.9249,-0.0544,150224.48,157190.49,129802.81,0.057378498599999994,0.08520643265624997,0.10940176597500001,0.780546638578274,0.7585691827819234,0.7416301133391795,0.1633
20190125,18.4,18.37,18.21,0.1633,0.8786,-0.9249,114888.35,150224.48,157190.49,0.02591796380625,0.057378498599999994,0.08520643265624997,0.8058266239308757,0.780546638578274,0.7585691827819234,1.5217
20190128,18.68,18.4,18.37,1.5217,0.1633,0.8786,200373.89,114888.35,150224.48,0.10112946525000001,0.11180668700625,0.018295033274999994,0.8230639994682047,0.7935630790185991,0.8017041350712344,-1.3383
20190129,18.43,18.68,18.4,-1.3383,1.5217,0.1633,189939.57,200373.89,114888.35,0.098064936,0.10112946525000001,0.11180668700625,0.7976409731847901,0.8230639994682047,0.7935630790185991,2.1161
20190130,18.82,18.43,18.68,2.1161,-1.3383,1.5217,159263.82,189939.57,200373.89,0.09295738725000002,0.098064936,0.10112946525000001,0.8029641665245516,0.7976409731847901,0.8230639994682047,0.4782
20190131,18.91,18.82,18.43,0.4782,2.1161,-1.3383,232947.65,159263.82,189939.57,0.085806819,0.09295738725000002,0.098064936,0.8176507812821779,0.8029641665245516,0.7976409731847901,1.9038
20190201,19.27,18.91,18.82,1.9038,0.4782,2.1161,180861.05,232947.65,159263.82,0.07661323125000001,0.085806819,0.09295738725000002,0.8020898308121976,0.8176507812821779,0.8029641665245516,-1.2974
20190211,19.02,19.27,18.91,-1.2974,1.9038,0.4782,184317.47,180861.05,232947.65,0.0,0.0,0.0,0.6688280905455074,0.6512874831059956,0.6861527749022615,1.5247
20190212,19.31,19.02,19.27,1.5247,-1.2974,1.9038,186200.84,184317.47,180861.05,0.0,0.0,0.0,0.7018805269784286,0.6688280905455074,0.6512874831059956,0.2071
20190213,19.35,19.31,19.02,0.2071,1.5247,-1.2974,240277.94,186200.84,184317.47,0.10720847500000001,0.0,0.0,0.7201909749579887,0.7018805269784286,0.6688280905455074,2.7907
20190214,19.89,19.35,19.31,2.7907,0.2071,1.5247,244270.13,240277.94,186200.84,0.21045419025,0.10720847500000001,0.0,0.7106281847968672,0.7201909749579887,0.7018805269784286,-0.2011
20190215,19.85,19.89,19.35,-0.2011,2.7907,0.2071,222916.7,244270.13,240277.94,0.20619475800000003,0.21045419025,0.10720847500000001,0.7174913245051693,0.7106281847968672,0.7201909749579887,-3.2242
20190218,19.21,19.85,19.89,-3.2242,-0.2011,2.7907,210488.31,222916.7,244270.13,0.20065744425,0.21862795725000003,0.23168827525000002,0.7306135884813159,0.7414743099554112,0.7345248384341448,4.3727
20190219,20.05,19.21,19.85,4.3727,-3.2242,-0.2011,255782.02,210488.31,222916.7,0.17777673625000004,0.20065744425,0.21862795725000003,0.7431351805702796,0.7306135884813159,0.7414743099554112,0.3491
20190220,20.12,20.05,19.21,0.3491,4.3727,-3.2242,720875.01,255782.02,210488.31,0.14998583325,0.17777673625000004,0.20065744425,0.7370321029485255,0.7431351805702796,0.7306135884813159,5.6163
20190221,21.25,20.12,20.05,5.6163,0.3491,4.3727,858632.2,720875.01,255782.02,0.11728473525000001,0.14998583325,0.17777673625000004,0.6909825141805589,0.7370321029485255,0.7431351805702796,-0.9412
20190222,21.05,21.25,20.12,-0.9412,5.6163,0.3491,434226.04,858632.2,720875.01,0.15812674224999998,0.11728473525000001,0.14998583325,0.6429021793883368,0.6909825141805589,0.7370321029485255,-0.4751
20190225,20.95,21.05,21.25,-0.4751,-0.9412,5.6163,386311.73,434226.04,858632.2,0.07784936325000001,0.08754921899999998,0.11482072125,0.6950791129646998,0.6778070540784213,0.6404593257577289,4.2005
20190226,21.83,20.95,21.05,4.2005,-0.4751,-0.9412,782495.81,386311.73,434226.04,0.065900772,0.07784936325000001,0.08754921899999998,0.7240874221162072,0.6950791129646998,0.6778070540784213,-3.2524
20190227,21.12,21.83,20.95,-3.2524,4.2005,-0.4751,552236.75,782495.81,386311.73,0.058839975,0.065900772,0.07784936325000001,0.7349953187649156,0.7240874221162072,0.6950791129646998,1.8466
20190228,21.51,21.12,21.83,1.8466,-3.2524,4.2005,619930.08,552236.75,782495.81,0.050210112,0.058839975,0.065900772,0.7312089179389194,0.7349953187649156,0.7240874221162072,-1.4412
20190301,21.2,21.51,21.12,-1.4412,1.8466,-3.2524,264798.39,619930.08,552236.75,0.040011183,0.050210112,0.058839975,0.7359978929329416,0.7312089179389194,0.7349953187649156,0.0943
20190304,21.22,21.2,21.51,0.0943,-1.4412,1.8466,345746.4,264798.39,619930.08,0.0,0.014906126999999995,0.02824318799999999,0.7259790995259061,0.692402798236261,0.7019113570055847,3.4402
20190305,21.95,21.22,21.2,3.4402,0.0943,-1.4412,794808.99,345746.4,264798.39,0.03573099,0.0,0.014906126999999995,0.7519795980421089,0.7259790995259061,0.692402798236261,-0.5923
20190306,21.82,21.95,21.22,-0.5923,3.4402,0.0943,534687.26,794808.99,345746.4,0.11602835759999998,0.03573099,0.0,0.7267484691877298,0.7519795980421089,0.7259790995259061,-0.55
20190307,21.7,21.82,21.95,-0.55,-0.5923,3.4402,412739.17,534687.26,794808.99,0.20927193112499998,0.11602835759999998,0.03573099,0.7187707759121619,0.7267484691877298,0.7519795980421089,-2.1659
20190308,21.23,21.7,21.82,-2.1659,-0.55,-0.5923,455664.14,412739.17,534687.26,0.2838027708,0.20927193112499998,0.11602835759999998,0.6957617595899634,0.7187707759121619,0.7267484691877298,-2.3552
20190311,20.73,21.23,21.7,-2.3552,-2.1659,-0.55,295663.52,455664.14,412739.17,0.36335220209999997,0.38647311959999997,0.27361832362499994,0.6865662297287968,0.7031452341023662,0.6988839029948342,1.3025
20190312,21.0,20.73,21.23,1.3025,-2.3552,-2.1659,354918.77,295663.52,455664.14,0.33183010199999996,0.36335220209999997,0.38647311959999997,0.6605458901314895,0.6865662297287968,0.7031452341023662,1.3333
20190313,21.28,21.0,20.73,1.3333,1.3025,-2.3552,382775.03,354918.77,295663.52,0.29190681929999995,0.33183010199999996,0.36335220209999997,0.6759824278622089,0.6605458901314895,0.6865662297287968,1.4568
20190314,21.59,21.28,21.0,1.4568,1.3333,1.3025,406735.34,382775.03,354918.77,0.243582354,0.29190681929999995,0.33183010199999996,0.671719593900955,0.6759824278622089,0.6605458901314895,-2.0843
20190315,21.14,21.59,21.28,-2.0843,1.4568,1.3333,224748.52,406735.34,382775.03,0.1868567061,0.243582354,0.29190681929999995,0.6454443165277278,0.671719593900955,0.6759824278622089,0.9934
