,close-1,close-2,close-3,pctchg-1,pctchg-2,pctchg-3,vol-1,vol-2,vol-3,name-1,name-2,name-3,industry-1,industry-2,industry-3,pctchg-0
20190110,39.0,36.86,36.99,5.8058,-0.3514,0.0,825858.5,134698.06,252996.57,0.1542457482375,0.04397008720000001,0.051527445937500006,0.70909533791293,0.6797868159477274,0.6229857859829545,0.7436
20190111,39.29,39.0,36.86,0.7436,5.8058,-0.3514,355955.56,825858.5,134698.06,0.24659933820000002,0.1542457482375,0.04397008720000001,0.7187013845711302,0.70909533791293,0.6797868159477274,1.3998
20190114,39.84,39.29,39.0,1.3998,0.7436,5.8058,278139.44,355955.56,825858.5,0.4630230933,0.48226647735000006,0.37783845973749997,0.7791083801266989,0.758134496492836,0.7216291501165751,-0.9789
20190115,39.45,39.84,39.29,-0.9789,1.3998,0.7436,187160.51,278139.44,355955.56,0.43380721935000005,0.4630230933,0.48226647735000006,0.7847625296488453,0.7791083801266989,0.758134496492836,3.929
20190116,41.0,39.45,39.84,3.929,-0.9789,1.3998,402190.32,187160.51,278139.44,0.4876907955000001,0.43380721935000005,0.4630230933,0.8042985525047296,0.7847625296488453,0.7791083801266989,0.4878
20190117,41.2,41.0,39.45,0.4878,3.929,-0.9789,286234.03,402190.32,187160.51,0.43759922235000004,0.4876907955000001,0.43380721935000005,0.8221187456650666,0.8042985525047296,0.7847625296488453,-0.7039
20190118,40.91,41.2,41.0,-0.7039,0.4878,3.929,259740.48,286234.03,402190.32,0.5220657705,0.43759922235000004,0.4876907955000001,0.8435284194505703,0.8221187456650666,0.8042985525047296,2.8599
20190121,42.08,40.91,41.2,2.8599,-0.7039,0.4878,384427.99,259740.48,286234.03,0.3673894251,0.4480143986999999,0.44684241945,0.7357405643627921,0.7044967240256492,0.731935791029098,0.0238
20190122,42.09,42.08,40.91,0.0238,2.8599,-0.7039,294115.93,384427.99,259740.48,0.301959738,0.3673894251,0.4480143986999999,0.723898480242013,0.7357405643627921,0.7044967240256492,-1.8769
20190123,41.3,42.09,42.08,-1.8769,0.0238,2.8599,244682.18,294115.93,384427.99,0.35969450475,0.301959738,0.3673894251,0.7396270429420615,0.723898480242013,0.7357405643627921,0.3874
20190124,41.46,41.3,42.09,0.3874,-1.8769,0.0238,192273.08,244682.18,294115.93,0.44288747805000006,0.35969450475,0.301959738,0.7670078314852599,0.7396270429420615,0.723898480242013,0.3136
20190125,41.59,41.46,41.3,0.3136,0.3874,-1.8769,219562.86,192273.08,244682.18,0.39488184375,0.44288747805000006,0.35969450475,0.8059172999466072,0.7670078314852599,0.7396270429420615,0.7454
20190128,41.9,41.59,41.46,0.7454,0.3136,0.3874,267548.15,219562.86,192273.08,0.22327703685,0.28414590375000004,0.33545294984999996,0.8505369886414288,0.8118774977030357,0.8113077998978571,-0.1432
20190129,41.84,41.9,41.59,-0.1432,0.7454,0.3136,342212.68,267548.15,219562.86,0.18358867964999998,0.22327703685,0.28414590375000004,0.8139452566987501,0.8505369886414288,0.8118774977030357,2.7725
20190130,43.0,41.84,41.9,2.7725,-0.1432,0.7454,369691.52,342212.68,267548.15,0.13726634264999998,0.18358867964999998,0.22327703685,0.7882114241250001,0.8139452566987501,0.8505369886414288,-2.093
20190131,42.1,43.0,41.84,-2.093,2.7725,-0.1432,292191.42,369691.52,342212.68,0.10345301684999998,0.13726634264999998,0.18358867964999998,0.7826273379776786,0.7882114241250001,0.8139452566987501,3.3967
20190201,43.53,42.1,43.0,3.3967,-2.093,2.7725,389215.36,292191.42,369691.52,0.20878715324999997,0.10345301684999998,0.13726634264999998,0.7733536452995797,0.7826273379776786,0.7882114241250001,1.677
20190211,44.26,43.53,42.1,1.677,3.3967,-2.093,312203.21,389215.36,292191.42,0.03312483964285713,0.08104048928571427,0.12353366764285711,0.7171105451681818,0.7227057639737968,0.7767125936692514,4.1121
20190212,46.08,44.26,43.53,4.1121,1.677,3.3967,349054.04,312203.21,389215.36,0.019618651714285708,0.03312483964285713,0.08104048928571427,0.7187658223318182,0.7171105451681818,0.7227057639737968,0.8898
20190213,46.49,46.08,44.26,0.8898,4.1121,1.677,302894.03,349054.04,312203.21,0.0510752631,0.019618651714285708,0.03312483964285713,0.7478038313076922,0.7187658223318182,0.7171105451681818,0.6668
20190214,46.8,46.49,46.08,0.6668,0.8898,4.1121,324142.74,302894.03,349054.04,0.1378603866,0.0510752631,0.019618651714285708,0.7269888809917582,0.7478038313076922,0.7187658223318182,0.7479
20190215,47.15,46.8,46.49,0.7479,0.6668,0.8898,229213.97,324142.74,302894.03,0.19338056048571425,0.1378603866,0.0510752631,0.7340312670439562,0.7269888809917582,0.7478038313076922,-3.9873
20190218,45.27,47.15,46.8,-3.9873,0.7479,0.6668,465359.59,229213.97,324142.74,0.2689993084799999,0.2610448600092857,0.27178053604285707,0.6555232094414836,0.6107806362206043,0.7215895187321429,2.4961
20190219,46.4,45.27,47.15,2.4961,-3.9873,0.7479,325702.18,465359.59,229213.97,0.35251460245499994,0.2689993084799999,0.2610448600092857,0.6279456601447803,0.6555232094414836,0.6107806362206043,-0.6897
20190221,46.08,46.4,45.27,-0.6897,2.4961,-3.9873,280758.64,325702.18,465359.59,0.4276371663428571,0.41212832393428567,0.35251460245499994,0.5656008857771979,0.6061079073876373,0.6279456601447803,-0.4774
20190222,45.86,46.08,46.4,-0.4774,-0.6897,2.4961,414422.75,280758.64,325702.18,0.48605861095186803,0.4276371663428571,0.41212832393428567,0.5525849093537977,0.5656008857771979,0.6061079073876373,-0.5451
20190225,45.61,45.86,46.08,-0.5451,-0.4774,-0.6897,388824.85,414422.75,280758.64,0.3106359034671428,0.3680232085008791,0.42686715843054945,0.39256758856827734,0.472463986117437,0.55299510494979,7.8053
20190226,49.17,45.61,45.86,7.8053,-0.5451,-0.4774,728522.67,388824.85,414422.75,0.40023254097648353,0.3106359034671428,0.3680232085008791,0.45779211344354465,0.39256758856827734,0.472463986117437,-3.6811
20190227,47.36,49.17,45.61,-3.6811,7.8053,-0.5451,490517.49,728522.67,388824.85,0.3513677343196154,0.40023254097648353,0.3106359034671428,0.5022450888992996,0.45779211344354465,0.39256758856827734,0.5912
20190228,47.64,47.36,49.17,0.5912,-3.6811,7.8053,318705.18,490517.49,728522.67,0.3274286413015384,0.3513677343196154,0.40023254097648353,0.5441697090748281,0.5022450888992996,0.45779211344354465,0.2939
20190301,47.78,47.64,47.36,0.2939,0.5912,-3.6811,253242.78,318705.18,490517.49,0.3521826674222527,0.3274286413015384,0.3513677343196154,0.6202037959201299,0.5441697090748281,0.5022450888992996,1.6534
20190304,48.57,47.78,47.64,1.6534,0.2939,0.5912,358400.55,253242.78,318705.18,0.3171587404971429,0.363142999075055,0.33523972508175826,0.5208828151818182,0.5952175645200535,0.6555899411018715,0.803
