,close-1,close-2,close-3,pctchg-1,pctchg-2,pctchg-3,vol-1,vol-2,vol-3,name-1,name-2,name-3,industry-1,industry-2,industry-3,pctchg-0
20190110,102.98,99.5,101.73,3.4975,-2.1921,0.1477,58184.61,52134.78,43458.43,0.13255111817,0.14883747438,0.16146670425000004,0.6570525421066665,0.6252559156036841,0.5677035238947369,0.3302
20190111,103.32,102.98,99.5,0.3302,3.4975,-2.1921,41362.18,58184.61,52134.78,0.18723041062,0.13255111817,0.14883747438,0.6630968909936841,0.6570525421066665,0.6252559156036841,1.5389
20190114,104.91,103.32,102.98,1.5389,0.3302,3.4975,20722.75,41362.18,58184.61,0.10786027225,0.13338715549999997,0.16288357397999997,0.6888025838903946,0.6892298840220121,0.6681328842984867,-0.7721
20190115,104.1,104.91,103.32,-0.7721,1.5389,0.3302,19504.28,20722.75,41362.18,0.09065243099999998,0.10786027225,0.13338715549999997,0.7033856053252564,0.6888025838903946,0.6892298840220121,0.8453
20190116,104.98,104.1,104.91,0.8453,-0.7721,1.5389,21138.41,19504.28,20722.75,0.07072865625,0.09065243099999998,0.10786027225,0.7213035499071379,0.7033856053252564,0.6888025838903946,0.6763
20190117,105.69,104.98,104.1,0.6763,0.8453,-0.7721,20310.4,21138.41,19504.28,0.047758576,0.07072865625,0.09065243099999998,0.6982466059164442,0.7213035499071379,0.7033856053252564,0.0568
20190118,105.75,105.69,104.98,0.0568,0.6763,0.8453,16582.08,20310.4,21138.41,0.038057615249999996,0.047758576,0.07072865625,0.7141945744085604,0.6982466059164442,0.7213035499071379,3.5461
20190121,109.5,105.75,105.69,3.5461,0.0568,0.6763,32790.8,16582.08,20310.4,0.0635789385,0.07839947724999999,0.026864198999999984,0.8114491331700252,0.77149534324869,0.7359227268735804,1.4703
20190122,111.11,109.5,105.75,1.4703,3.5461,0.0568,42079.73,32790.8,16582.08,0.06165230399999999,0.0635789385,0.07839947724999999,0.8405335887934197,0.8114491331700252,0.77149534324869,-2.358
20190123,108.49,111.11,109.5,-2.358,1.4703,3.5461,23585.42,42079.73,32790.8,0.20411052150000003,0.06165230399999999,0.0635789385,0.8334639190945806,0.8405335887934197,0.8114491331700252,1.6407
20190124,110.27,108.49,111.11,1.6407,-2.358,1.4703,14602.94,23585.42,42079.73,0.19815834825,0.20411052150000003,0.06165230399999999,0.8406849370503311,0.8334639190945806,0.8405335887934197,-2.0586
20190125,108.0,110.27,108.49,-2.0586,1.6407,-2.358,24242.14,14602.94,23585.42,0.2376753165,0.19815834825,0.20411052150000003,0.8372727925368149,0.8406849370503311,0.8334639190945806,-0.9907
