,close-1,close-2,close-3,pctchg-1,pctchg-2,pctchg-3,vol-1,vol-2,vol-3,name-1,name-2,name-3,industry-1,industry-2,industry-3,pctchg-0
20190110,18.47,18.42,18.05,0.2714,2.0499,-0.1107,105230.21,125582.49,148207.14,0.0,0.0,0.0,0.5763965050925152,0.5447900696147954,0.5019346470351731,-0.0541
20190111,18.46,18.47,18.42,-0.0541,0.2714,2.0499,62844.99,105230.21,125582.49,0.0,0.0,0.0,0.6125752359933323,0.5763965050925152,0.5447900696147954,0.2709
20190114,18.51,18.46,18.47,0.2709,-0.0541,0.2714,96063.83,62844.99,105230.21,0.0,0.0,0.0,0.6089165817393679,0.6058403511409253,0.6415280787972467,0.5943
20190115,18.62,18.51,18.46,0.5943,0.2709,-0.0541,122817.09,96063.83,62844.99,0.0,0.0,0.0,0.5994434966240061,0.6089165817393679,0.6058403511409253,0.2685
20190116,18.67,18.62,18.51,0.2685,0.5943,0.2709,154149.96,122817.09,96063.83,0.0,0.0,0.0,0.5949312879191625,0.5994434966240061,0.6089165817393679,-0.3749
20190117,18.6,18.67,18.62,-0.3749,0.2685,0.5943,109164.63,154149.96,122817.09,0.0,0.0,0.0,0.5817431272605655,0.5949312879191625,0.5994434966240061,-0.8065
20190118,18.45,18.6,18.67,-0.8065,-0.3749,0.2685,134955.38,109164.63,154149.96,0.0,0.0,0.0,0.5708127764440021,0.5817431272605655,0.5949312879191625,3.0352
20190121,19.01,18.45,18.6,3.0352,-0.8065,-0.3749,209333.26,134955.38,109164.63,0.10861603199999999,0.112010283,0.1131417,0.4654549650974206,0.5490792231840858,0.5563277539776432,2.8406
20190122,19.55,19.01,18.45,2.8406,3.0352,-0.8065,193861.3,209333.26,134955.38,0.10295894700000001,0.10861603199999999,0.112010283,0.4752954243709813,0.4654549650974206,0.5490792231840858,-1.4834
20190123,19.26,19.55,19.01,-1.4834,2.8406,3.0352,96087.54,193861.3,209333.26,0.095039028,0.10295894700000001,0.10861603199999999,0.4739599965256768,0.4752954243709813,0.4654549650974206,0.9346
20190124,19.44,19.26,19.55,0.9346,-1.4834,2.8406,89642.99,96087.54,193861.3,0.08485627500000001,0.095039028,0.10295894700000001,0.4906740391682242,0.4739599965256768,0.4752954243709813,-0.2572
20190125,19.39,19.44,19.26,-0.2572,0.9346,-1.4834,80580.98,89642.99,96087.54,0.072410688,0.08485627500000001,0.095039028,0.5052128441914807,0.4906740391682242,0.4739599965256768,0.4126
20190128,19.47,19.39,19.44,0.4126,-0.2572,0.9346,73368.33,80580.98,89642.99,0.021496922999999994,0.04073101199999998,0.057702267,0.5616481426276104,0.5236033131528081,0.518569414106495,1.7976
20190129,19.82,19.47,19.39,1.7976,0.4126,-0.2572,157151.64,73368.33,80580.98,0.0,0.021496922999999994,0.04073101199999998,0.580124964986658,0.5616481426276104,0.5236033131528081,0.5045
20190130,19.92,19.82,19.47,0.5045,1.7976,0.4126,110466.78,157151.64,73368.33,0.0,0.0,0.021496922999999994,0.6045353290499509,0.580124964986658,0.5616481426276104,-1.4558
20190131,19.63,19.92,19.82,-1.4558,0.5045,1.7976,71065.07,110466.78,157151.64,0.0,0.0,0.0,0.6255507033874892,0.6045353290499509,0.580124964986658,1.0188
20190201,19.83,19.63,19.92,1.0188,-1.4558,0.5045,130682.42,71065.07,110466.78,0.09595856249999998,0.0,0.0,0.6204668891859395,0.6255507033874892,0.6045353290499509,0.9077
20190211,20.01,19.83,19.63,0.9077,1.0188,-1.4558,136948.92,130682.42,71065.07,0.1167599565,0.13978984387499999,0.158392539,0.605657468,0.66730383123625,0.6338443896449999,-0.1
20190212,19.99,20.01,19.83,-0.1,0.9077,1.0188,110535.5,136948.92,130682.42,0.10945417500000001,0.1167599565,0.13978984387499999,0.61161503605625,0.605657468,0.66730383123625,0.5003
20190213,20.09,19.99,20.01,0.5003,-0.1,0.9077,119141.41,110535.5,136948.92,0.0996403725,0.10945417500000001,0.1167599565,0.6084694218974241,0.61161503605625,0.605657468,0.0996
20190214,20.11,20.09,19.99,0.0996,0.5003,-0.1,152734.12,119141.41,110535.5,0.08731854900000001,0.0996403725,0.10945417500000001,0.6017677237502326,0.6084694218974241,0.61161503605625,-0.4475
20190215,20.02,20.11,20.09,-0.4475,0.0996,0.5003,133843.28,152734.12,119141.41,0.0724887045,0.08731854900000001,0.0996403725,0.600109911729834,0.6017677237502326,0.6084694218974241,-1.8482
20190218,19.65,20.02,20.11,-1.8482,-0.4475,0.0996,114897.76,133843.28,152734.12,0.020546390999999994,0.03893000399999999,0.05515083900000001,0.5716913196196841,0.5898705393336774,0.5900972757203939,1.7303
20190219,19.99,19.65,20.02,1.7303,-1.8482,-0.4475,142156.68,114897.76,133843.28,0.0,0.020546390999999994,0.03893000399999999,0.5743060607034142,0.5716913196196841,0.5898705393336774,-1.2506
20190220,19.74,19.99,19.65,-1.2506,1.7303,-1.8482,179330.11,142156.68,114897.76,0.07046785,0.0,0.020546390999999994,0.5777986055379926,0.5743060607034142,0.5716913196196841,1.4184
20190221,20.02,19.74,19.99,1.4184,-1.2506,1.7303,147764.3,179330.11,142156.68,0.0697631715,0.07046785,0.0,0.5911037100613658,0.5777986055379926,0.5743060607034142,-0.7992
20190222,19.86,20.02,19.74,-0.7992,1.4184,-1.2506,177100.84,147764.3,179330.11,0.067649136,0.0697631715,0.07046785,0.5953457051875217,0.5911037100613658,0.5777986055379926,-1.2588
20190225,19.61,19.86,20.02,-1.2588,-0.7992,1.4184,326143.64,177100.84,147764.3,0.1964892375,0.059192994,0.0641257435,0.6697211573463393,0.6247876951227025,0.5978245160244069,5.0484
20190226,20.6,19.61,19.86,5.0484,-1.2588,-0.7992,491924.02,326143.64,177100.84,0.1873013905,0.1964892375,0.059192994,0.6549810501612202,0.6697211573463393,0.6247876951227025,1.0194
20190227,20.81,20.6,19.61,1.0194,5.0484,-1.2588,455908.16,491924.02,326143.64,0.1738314195,0.1873013905,0.1964892375,0.6355865561536437,0.6549810501612202,0.6697211573463393,-0.9611
20190228,20.61,20.81,20.6,-0.9611,1.0194,5.0484,310850.54,455908.16,491924.02,0.3049940745,0.1738314195,0.1873013905,0.6352214826864149,0.6355865561536437,0.6549810501612202,-0.8248
20190301,20.44,20.61,20.81,-0.8248,-0.9611,1.0194,189615.42,310850.54,455908.16,0.28147070799999996,0.3049940745,0.1738314195,0.6368302153266463,0.6352214826864149,0.6355865561536437,1.908
20190304,20.83,20.44,20.61,1.908,-0.8248,-0.9611,234693.0,189615.42,310850.54,0.29146154849999995,0.3234684915,0.34768442250000003,0.6459327919281921,0.6233848931762215,0.6364178583144562,1.1522
20190305,21.07,20.83,20.44,1.1522,1.908,-0.8248,460491.54,234693.0,189615.42,0.2516635935,0.29146154849999995,0.3234684915,0.6523477246973584,0.6459327919281921,0.6233848931762215,0.1424
20190306,21.1,21.07,20.83,0.1424,1.1522,1.908,213925.12,460491.54,234693.0,0.20407462650000002,0.2516635935,0.29146154849999995,0.652620309417875,0.6523477246973584,0.6459327919281921,0.5687
20190307,21.22,21.1,21.07,0.5687,0.1424,1.1522,266630.83,213925.12,460491.54,0.1486946475,0.20407462650000002,0.2516635935,0.629173796433096,0.652620309417875,0.6523477246973584,-1.4609
20190308,20.91,21.22,21.1,-1.4609,0.5687,0.1424,313573.81,266630.83,213925.12,0.11568770999999999,0.1486946475,0.20407462650000002,0.6381034920116165,0.629173796433096,0.652620309417875,-4.2563
20190311,20.02,20.91,21.22,-4.2563,-1.4609,0.5687,278883.93,313573.81,266630.83,0.018429524999999995,0.03491909999999999,0.0777625275,0.6613320231631536,0.6231709418732266,0.6414956670015886,0.4496
20190312,20.11,20.02,20.91,0.4496,-4.2563,-1.4609,218760.59,278883.93,313573.81,0.0,0.018429524999999995,0.03491909999999999,0.6666772059509847,0.6613320231631536,0.6231709418732266,0.0497
20190313,20.12,20.11,20.02,0.0497,0.4496,-4.2563,241693.02,218760.59,278883.93,0.0,0.0,0.018429524999999995,0.6655879792624627,0.6666772059509847,0.6613320231631536,-0.7455
20190314,19.97,20.12,20.11,-0.7455,0.0497,0.4496,159134.25,241693.02,218760.59,0.0,0.0,0.0,0.6603570603556886,0.6655879792624627,0.6666772059509847,-0.6009
20190315,19.85,19.97,20.12,-0.6009,-0.7455,0.0497,195476.41,159134.25,241693.02,0.0,0.0,0.0,0.6727049811495585,0.6603570603556886,0.6655879792624627,0.6549
20190318,19.98,19.85,19.97,0.6549,-0.6009,-0.7455,184145.79,195476.41,159134.25,0.0,0.0,0.0,0.6118713452799012,0.650941901219753,0.6636119069867955,3.6036
20190319,20.7,19.98,19.85,3.6036,0.6549,-0.6009,370299.09,184145.79,195476.41,0.0,0.0,0.0,0.5895522308897402,0.6118713452799012,0.650941901219753,-0.9179
20190320,20.51,20.7,19.98,-0.9179,3.6036,0.6549,194042.91,370299.09,184145.79,0.0,0.0,0.0,0.601153815212857,0.5895522308897402,0.6118713452799012,-0.0488
20190321,20.5,20.51,20.7,-0.0488,-0.9179,3.6036,179270.4,194042.91,370299.09,0.0,0.0,0.0,0.6045585492604708,0.601153815212857,0.5895522308897402,0.878
20190322,20.68,20.5,20.51,0.878,-0.0488,-0.9179,201891.35,179270.4,194042.91,0.081813975,0.0,0.0,0.6220646332517432,0.6045585492604708,0.601153815212857,2.176
20190325,21.13,20.68,20.5,2.176,0.878,-0.0488,271605.77,201891.35,179270.4,0.18440661412499998,0.1896079785,0.08099583525,0.6189667732878571,0.6284268040227073,0.6137785192551498,-5.4898
20190326,19.97,21.13,20.68,-5.4898,2.176,0.878,441037.65,271605.77,201891.35,0.220339334,0.18440661412499998,0.1896079785,0.624605243985989,0.6189667732878571,0.6284268040227073,-2.7541
20190327,19.42,19.97,21.13,-2.7541,-5.4898,2.176,351533.93,441037.65,271605.77,0.23605393117499998,0.220339334,0.18440661412499998,0.6374458392516484,0.624605243985989,0.6189667732878571,0.206
