,close-1,close-2,close-3,pctchg-1,pctchg-2,pctchg-3,vol-1,vol-2,vol-3,name-1,name-2,name-3,industry-1,industry-2,industry-3,pctchg-0
20190110,28.47,27.92,28.36,1.9699,-1.5515,-2.1394,247931.06,158003.3,244008.85,0.18087291497142854,0.03777026856428571,0.03815178642857142,0.5688887975385714,0.5056843884257143,0.46724183025,-1.7211
20190111,27.98,28.47,27.92,-1.7211,1.9699,-1.5515,183471.36,247931.06,158003.3,0.29520955364999996,0.18087291497142854,0.03777026856428571,0.6225206898171428,0.5688887975385714,0.5056843884257143,-0.3574
20190114,27.88,27.98,28.47,-0.3574,-1.7211,1.9699,190632.67,183471.36,247931.06,0.5417493368142857,0.5289816590714285,0.4227436205999999,0.7532691641292857,0.7256379052999999,0.6734167569042857,-1.9727
20190115,27.33,27.88,27.98,-1.9727,-0.3574,-1.7211,200579.77,190632.67,183471.36,0.5047483363285714,0.5417493368142857,0.5289816590714285,0.7382025900171428,0.7532691641292857,0.7256379052999999,4.0249
20190116,28.43,27.33,27.88,4.0249,-1.9727,-0.3574,311963.8,200579.77,190632.67,0.4558313076142857,0.5047483363285714,0.5417493368142857,0.7065607354635715,0.7382025900171428,0.7532691641292857,1.3014
20190117,28.8,28.43,27.33,1.3014,4.0249,-1.9727,234603.78,311963.8,200579.77,0.39499825067142863,0.4558313076142857,0.5047483363285714,0.6072062563435714,0.7065607354635715,0.7382025900171428,0.2431
20190118,28.87,28.8,28.43,0.2431,1.3014,4.0249,268084.46,234603.78,311963.8,0.3222491655,0.39499825067142863,0.4558313076142857,0.6080493609552198,0.6072062563435714,0.7065607354635715,3.3253
20190121,29.83,28.87,28.8,3.3253,0.2431,1.3014,276317.26,268084.46,234603.78,0.28224572324999997,0.21479357474999997,0.30317560224999995,0.6747020393125001,0.6297671088461538,0.6398593149931319,0.5699
20190122,30.0,29.83,28.87,0.5699,3.3253,0.2431,164094.91,276317.26,268084.46,0.35921356824999995,0.28224572324999997,0.21479357474999997,0.5770832018653846,0.6747020393125001,0.6297671088461538,-1.8667
20190123,29.44,30.0,29.83,-1.8667,0.5699,3.3253,127072.59,164094.91,276317.26,0.4663116384999999,0.35921356824999995,0.28224572324999997,0.4840178795048077,0.5770832018653846,0.6747020393125001,0.5435
20190124,29.6,29.44,30.0,0.5435,-1.8667,0.5699,139802.07,127072.59,164094.91,0.44150673074999996,0.4663116384999999,0.35921356824999995,0.40153451560576925,0.4840178795048077,0.5770832018653846,1.0811
