,close-1,close-2,close-3,pctchg-1,pctchg-2,pctchg-3,vol-1,vol-2,vol-3,name-1,name-2,name-3,industry-1,industry-2,industry-3,pctchg-0
20190110,93.4,90.85,89.39,2.8068,1.6333,-1.0735,69329.52,61204.98,68930.32,0.070475472,0.08843980800000001,0.10364040000000001,0.04893368160000001,0.0021499143750000004,0.0024079041000000002,-1.2955
20190111,92.19,93.4,90.85,-1.2955,2.8068,1.6333,37714.6,69329.52,61204.98,0.16706329199999997,0.070475472,0.08843980800000001,0.118607588895,0.04893368160000001,0.0021499143750000004,1.9633
20190114,94.0,92.19,93.4,1.9633,-1.2955,2.8068,51611.32,37714.6,69329.52,0.10675746900000002,0.112623264,0.142398309,0.10373420442,0.111101663055,0.11605945788,-1.1489
20190115,92.92,94.0,92.19,-1.1489,1.9633,-1.2955,38292.22,51611.32,37714.6,0.09854535600000001,0.10675746900000002,0.112623264,0.094559058,0.10373420442,0.111101663055,5.3594
20190116,97.9,92.92,94.0,5.3594,-1.1489,1.9633,75431.21,38292.22,51611.32,0.08798692500000001,0.09854535600000001,0.10675746900000002,0.14955826632000002,0.094559058,0.10373420442,-1.0725
20190117,96.85,97.9,92.92,-1.0725,5.3594,-1.1489,44154.04,75431.21,38292.22,0.07508217600000001,0.08798692500000001,0.09854535600000001,0.163998542505,0.14955826632000002,0.094559058,0.6815
20190118,97.51,96.85,97.9,0.6815,-1.0725,5.3594,33877.02,44154.04,75431.21,0.05983110900000001,0.07508217600000001,0.08798692500000001,0.14548074363,0.163998542505,0.14955826632000002,2.5536
20190121,100.0,97.51,96.85,2.5536,0.6815,-1.0725,60096.29,33877.02,44154.04,0.0,0.022290020999999993,0.042233723999999986,0.10496300242500001,0.12722472172500002,0.149134953645,1.12
20190122,101.12,100.0,97.51,1.12,2.5536,0.6815,62265.85,60096.29,33877.02,0.13971555,0.0,0.022290020999999993,0.10639538392500002,0.10496300242500001,0.12722472172500002,-2.3438
20190123,98.75,101.12,100.0,-2.3438,1.12,2.5536,29323.74,62265.85,60096.29,0.1383183945,0.13971555,0.0,0.101028440325,0.10639538392500002,0.10496300242500001,0.2329
20190124,98.98,98.75,101.12,0.2329,-2.3438,1.12,26627.14,29323.74,62265.85,0.26640555299999996,0.1383183945,0.13971555,0.22746651907499998,0.101028440325,0.10639538392500002,0.0808
20190125,99.06,98.98,98.75,0.0808,0.2329,-2.3438,25211.73,26627.14,29323.74,0.25809698925,0.26640555299999996,0.1383183945,0.206077803525,0.22746651907499998,0.101028440325,-0.4038
20190128,98.66,99.06,98.98,-0.4038,0.0808,0.2329,39783.0,25211.73,26627.14,0.200531997,0.22516021125000002,0.244348542,0.142191985125,0.1597318074,0.17884269817499998,1.0541
20190129,99.7,98.66,99.06,1.0541,-0.4038,0.0808,60744.71,39783.0,25211.73,0.28721519925,0.200531997,0.22516021125000002,0.23095431389999999,0.142191985125,0.1597318074,-0.7021
20190130,99.0,99.7,98.66,-0.7021,1.0541,-0.4038,53590.62,60744.71,39783.0,0.250539705,0.28721519925,0.200531997,0.27634301055,0.23095431389999999,0.142191985125,-3.2525
20190131,95.78,99.0,99.7,-3.2525,-0.7021,1.0541,61129.31,53590.62,60744.71,0.20608930124999997,0.250539705,0.28721519925,0.25023740962499996,0.27634301055,0.23095431389999999,-1.3364
20190201,94.5,95.78,99.0,-1.3364,-3.2525,-0.7021,99861.93,61129.31,53590.62,0.15386398799999998,0.20608930124999997,0.250539705,0.21730048785,0.25023740962499996,0.27634301055,4.7619
20190211,99.0,94.5,95.78,4.7619,-1.3364,-3.2525,96369.3,99861.93,61129.31,0.0,0.0,0.0,0.1101117375,0.123325146,0.1336022415,4.9394
20190212,103.89,99.0,94.5,4.9394,4.7619,-1.3364,124802.18,96369.3,99861.93,0.09397466249999999,0.0,0.0,0.093962016,0.1101117375,0.123325146,-0.5294
20190213,103.34,103.89,99.0,-0.5294,4.9394,4.7619,79060.99,124802.18,96369.3,0.16019629087499998,0.09397466249999999,0.0,0.0748759815,0.093962016,0.1101117375,0.3967
20190214,103.75,103.34,103.89,0.3967,-0.5294,4.9394,87080.59,79060.99,124802.18,0.24419428724999998,0.16019629087499998,0.09397466249999999,0.052853633999999976,0.0748759815,0.093962016,5.388
20190215,109.34,103.75,103.34,5.388,0.3967,-0.5294,131624.28,87080.59,79060.99,0.337435011375,0.24419428724999998,0.16019629087499998,0.036392844749999986,0.052853633999999976,0.0748759815,-3.2285
20190218,105.81,109.34,103.75,-3.2285,5.388,0.3967,60460.02,131624.28,87080.59,0.37914740142,0.4099256728949999,0.43156095887999996,0.021604604437499998,0.022462983675,0.0228624150375,3.0904
20190219,109.08,105.81,109.34,3.0904,-3.2285,5.388,77063.25,60460.02,131624.28,0.339226144455,0.37914740142,0.4099256728949999,0.05246512732499999,0.021604604437499998,0.022462983675,-1.1551
20190220,107.82,109.08,105.81,-1.1551,3.0904,-3.2285,68589.36,77063.25,60460.02,0.4274120895,0.339226144455,0.37914740142,0.0503670738375,0.05246512732499999,0.021604604437499998,0.0927
20190221,107.92,107.82,109.08,0.0927,-1.1551,3.0904,61120.46,68589.36,77063.25,0.36783235967999994,0.4274120895,0.339226144455,0.047166515475,0.0503670738375,0.05246512732499999,-1.7791
20190222,106.0,107.92,107.82,-1.7791,0.0927,-1.1551,51914.84,61120.46,68589.36,0.29636464061999995,0.36783235967999994,0.4274120895,0.0428634522375,0.047166515475,0.0503670738375,0.3019
20190225,106.32,106.0,107.92,0.3019,-1.7791,0.0927,44943.9,51914.84,61120.46,0.123399728625,0.17321797502999997,0.232743611445,0.023339233275,0.030949811137499998,0.03745788412499999,3.6305
20190226,110.18,106.32,106.0,3.6305,0.3019,-1.7791,98062.13,44943.9,51914.84,0.08784012,0.123399728625,0.17321797502999997,0.0164107035,0.023339233275,0.030949811137499998,-1.788
20190227,108.21,110.18,106.32,-1.788,3.6305,0.3019,80212.72,98062.13,44943.9,0.06999759562499999,0.08784012,0.123399728625,0.011584025999999996,0.0164107035,0.023339233275,1.5618
20190228,109.9,108.21,110.18,1.5618,-1.788,3.6305,96946.46,80212.72,98062.13,0.15647036749999996,0.06999759562499999,0.08784012,0.11556529149999999,0.011584025999999996,0.0164107035,1.0464
20190301,111.05,109.9,108.21,1.0464,1.5618,-1.788,90084.43,96946.46,80212.72,0.26381498262499997,0.15647036749999996,0.06999759562499999,0.10835698499999999,0.11556529149999999,0.011584025999999996,3.9172
20190304,115.4,111.05,109.9,3.9172,1.0464,1.5618,74353.79,90084.43,96946.46,0.3130238165,0.33033050975,0.3407109855,0.30290695424999997,0.3151031335,0.22345909,4.6794
20190305,120.8,115.4,111.05,4.6794,3.9172,1.0464,105850.59,74353.79,90084.43,0.28879090575000005,0.3130238165,0.33033050975,0.43113197249999996,0.30290695424999997,0.3151031335,-0.8278
20190306,119.8,120.8,115.4,-0.8278,4.6794,3.9172,63593.47,105850.59,74353.79,0.2576317775,0.28879090575000005,0.3130238165,0.40442084875,0.43113197249999996,0.30290695424999997,-0.2254
