,close-1,close-2,close-3,pctchg-1,pctchg-2,pctchg-3,vol-1,vol-2,vol-3,name-1,name-2,name-3,industry-1,industry-2,industry-3,pctchg-0
20190110,25.7,25.22,25.52,1.9033,-1.1755,0.0392,638200.48,269280.31,456040.29,0.50327657215,0.4698871080375,0.5164892165,0.41238627878636364,0.36194037571022725,0.28103135189545453,0.5837
20190111,25.85,25.7,25.22,0.5837,1.9033,-1.1755,426306.89,638200.48,269280.31,0.4542217598375,0.50327657215,0.4698871080375,0.47105049680243505,0.41238627878636364,0.36194037571022725,2.3598
20190114,26.46,25.85,25.7,2.3598,0.5837,1.9033,493910.33,426306.89,638200.48,0.20362911619999996,0.28537236595000004,0.37306708860000004,0.6416194173195454,0.5853290667197998,0.544264445312013,-0.5669
20190115,26.31,26.46,25.85,-0.5669,2.3598,0.5837,294244.62,493910.33,426306.89,0.14101416014999998,0.20362911619999996,0.28537236595000004,0.62579361156875,0.6416194173195454,0.5853290667197998,1.8624
20190116,26.8,26.31,26.46,1.8624,-0.5669,2.3598,366718.91,294244.62,493910.33,0.0947474253,0.14101416014999998,0.20362911619999996,0.6572922094980953,0.62579361156875,0.6416194173195454,0.1866
20190117,26.85,26.8,26.31,0.1866,1.8624,-0.5669,229955.24,366718.91,294244.62,0.07269075215,0.0947474253,0.14101416014999998,0.6669807011244643,0.6572922094980953,0.62579361156875,-1.4153
20190118,26.47,26.85,26.8,-1.4153,0.1866,1.8624,323682.14,229955.24,366718.91,0.16916157569999998,0.07269075215,0.0947474253,0.6768247109511039,0.6669807011244643,0.6572922094980953,2.3801
20190121,27.1,26.47,26.85,2.3801,-1.4153,0.1866,546397.85,323682.14,229955.24,0.11163861120000002,0.1227470673,0.1483606818,0.6102531601202572,0.7101590146935178,0.7009394845735369,0.8487
20190122,27.33,27.1,26.47,0.8487,2.3801,-1.4153,415588.08,546397.85,323682.14,0.102274641,0.11163861120000002,0.1227470673,0.5615494827287548,0.6102531601202572,0.7101590146935178,-1.2806
20190123,26.98,27.33,27.1,-1.2806,0.8487,2.3801,349072.41,415588.08,546397.85,0.19244039375,0.102274641,0.11163861120000002,0.5491486300238323,0.5615494827287548,0.6102531601202572,0.6672
20190124,27.16,26.98,27.33,0.6672,-1.2806,0.8487,273250.47,349072.41,415588.08,0.3167230485,0.19244039375,0.102274641,0.5217311343067396,0.5491486300238323,0.5615494827287548,2.6141
